filename,width,height,class,xmin,ymin,xmax,ymax
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,456,241,525,302
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,434,240,544,324
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,409,317,556,354
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,172,118,212,166
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,124,100,156,172
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,155,54,226,88
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,0,134,22,172
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,0,66,43,101
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,587,201,640,243
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,0,69,59,138
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,599,562,640,591
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,545,0,626,27
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,316,0,354,38
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,317,132,362,182
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,283,152,348,186
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,439,154,476,194
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,195,267,234,300
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,113,245,154,275
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,197,328,239,362
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,400,413,536,443
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,247,544,358,630
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,183,533,232,567
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,571,390,633,452
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,240,258,312,331
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,401,349,497,398
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,426,309,489,384
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,409,336,440,354
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,434,354,461,373
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,419,199,501,248
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,3,0,45,43
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,0,25,22,64
2023-02-28-12-34-44_jpg.rf.67cd347ea18bc53f260fd74190b7a6e0.jpg,640,640,fossil,6,25,79,53
PXL_20230818_094957562_jpg.rf.67997c29e1560c2b2840cd47a4d4b3ff.jpg,640,640,fossil,236,482,336,556
PXL_20230818_094957562_jpg.rf.67997c29e1560c2b2840cd47a4d4b3ff.jpg,640,640,fossil,212,232,284,430
PXL_20230818_094957562_jpg.rf.67997c29e1560c2b2840cd47a4d4b3ff.jpg,640,640,fossil,587,80,637,266
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,81,541,120,620
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,40,331,92,402
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,52,292,97,355
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,87,292,150,352
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,280,597,317,634
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,303,395,360,442
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,343,345,373,398
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,259,247,297,319
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,378,260,440,311
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,78,220,126,261
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,60,170,114,266
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,222,57,245,136
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,168,55,215,100
PXL_20230818_095013387_jpg.rf.676ce09da0546f9ac380a500aad5d01e.jpg,640,640,fossil,489,82,533,163
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,524,279,639,344
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,94,267,164,305
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,214,293,295,345
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,331,294,475,362
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,323,362,360,398
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,379,435,411,492
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,143,428,183,541
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,110,482,191,518
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,232,486,320,519
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,294,477,377,511
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,403,451,432,512
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,405,431,460,464
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,478,407,517,449
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,517,426,629,478
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,611,399,634,468
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,504,489,560,551
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,468,500,512,567
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,428,573,500,632
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,252,580,341,634
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,259,618,299,640
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,470,589,523,638
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,516,606,584,637
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,571,597,640,640
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,603,615,640,638
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,515,566,594,609
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,569,502,640,554
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,517,326,544,352
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,103,98,146,130
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,258,81,313,165
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,265,144,345,166
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,277,33,352,152
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,326,3,441,35
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,469,33,538,72
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,495,22,569,51
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,453,64,509,96
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,368,91,542,126
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,334,120,463,152
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,427,118,508,156
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,469,120,529,134
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,377,84,412,112
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,343,70,387,126
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,319,43,385,121
PXL_20230818_093007822_jpg.rf.730e02d1af2658273efe1ae43144123c.jpg,640,640,fossil,492,71,537,96
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,368,0,459,170
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,597,20,640,106
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,593,73,640,169
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,586,131,640,247
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,591,251,640,367
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,593,357,640,415
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,623,408,640,566
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,589,397,640,569
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,590,364,621,414
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,557,152,617,224
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,505,82,604,190
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,554,48,609,123
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,535,0,568,77
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,487,0,535,71
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,242,12,388,64
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,452,123,574,385
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,551,278,601,390
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,551,202,624,285
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,482,70,548,198
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,431,143,499,250
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,369,206,423,299
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,396,307,482,394
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,436,251,491,316
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,501,364,581,446
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,505,385,577,487
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,560,402,598,500
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,589,458,640,595
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,582,616,616,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,534,625,576,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,517,539,561,636
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,498,557,535,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,459,545,517,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,394,533,468,615
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,363,608,421,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,299,476,415,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,228,581,292,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,247,435,300,583
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,325,353,367,483
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,359,340,397,506
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,399,372,449,453
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,243,214,305,364
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,315,87,366,187
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,181,132,238,241
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,140,71,236,159
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,206,0,243,56
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,133,0,198,68
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,264,0,369,22
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,232,171,273,207
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,263,86,328,181
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,270,324,344,402
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,262,371,337,468
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,208,300,257,404
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,218,286,275,320
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,152,293,212,387
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,103,348,145,456
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,138,381,207,471
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,205,404,243,497
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,195,574,244,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,191,534,260,584
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,218,453,252,548
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,150,484,228,584
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,97,502,135,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,61,558,112,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,1,529,65,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,1,508,33,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,0,424,31,525
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,21,395,79,501
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,58,451,121,549
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,72,212,189,320
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,113,157,193,236
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,0,169,42,269
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,0,106,39,257
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,0,262,45,335
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,5,249,95,351
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,596,588,640,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,477,469,579,551
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,539,558,605,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,400,0,486,30
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,459,448,501,522
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,38,75,204,181
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,38,68,174,122
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,466,0,508,72
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,410,113,444,161
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,216,238,282,296
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,193,250,218,295
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,72,322,100,366
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,0,588,26,640
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,122,503,160,587
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,24,162,92,226
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,59,217,95,251
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,81,413,149,479
2023-02-28-12-35-05_jpg.rf.73f96cbffd765ef6393c451115744358.jpg,640,640,fossil,157,604,193,640
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,256,435,316,510
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,251,464,294,512
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,197,503,298,558
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,135,468,211,513
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,208,385,239,422
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,182,413,252,451
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,322,520,382,630
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,277,532,380,578
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,362,540,432,576
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,359,461,393,551
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,502,446,565,501
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,487,382,530,422
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,431,356,466,414
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,387,351,432,399
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,329,387,410,436
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,298,351,343,454
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,328,263,347,352
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,302,322,343,370
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,268,311,312,346
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,239,264,272,341
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,223,335,275,378
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,176,357,236,396
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,178,325,221,361
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,207,304,239,343
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,249,247,277,302
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,329,293,375,331
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,408,215,435,295
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,453,270,486,350
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,393,286,467,312
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,423,317,452,343
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,332,233,377,267
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,272,238,303,323
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,249,265,324,301
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,550,396,582,443
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,305,251,356,286
PXL_20230919_065346877_jpg.rf.769fdc1ac2737995659c5e35013516bd.jpg,640,640,fossil,358,283,393,315
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,180,514,204,544
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,188,285,216,330
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,195,270,208,352
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,199,330,221,391
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,213,393,225,442
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,174,411,224,442
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,142,379,216,426
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,121,329,142,399
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,186,411,214,443
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,157,403,192,431
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,166,369,206,387
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,185,376,200,404
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,173,383,190,406
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,141,307,175,390
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,157,297,180,359
PXL_20230818_092853593_jpg.rf.73d87ed8988657f425e6f0804bde18bb.jpg,640,640,fossil,173,348,194,367
